datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2008-02-28,11504.3701,89967.5243,0.0,101471.8944,-0.00111701521168,1.014718944,0.016675868
2008-02-29,11248.0087,89967.5243,0.0,101215.533,-0.00252642765286,1.01215533,0.019239482
2008-03-03,11221.111,89967.5243,0.0,101188.6353,-0.000265746760431,1.011886353,0.019508459
2008-03-04,11178.2443,89967.5243,0.0,101145.7686,-0.000423631565669,1.011457686,0.019937126
2008-03-05,11248.8487,89967.5243,0.0,101216.373,0.000698046008027,1.01216373,0.019231082
2008-03-06,11016.0208,89967.5243,0.0,100983.5451,-0.00230029878664,1.009835451,0.021559361
2008-03-07,10902.5497,89967.5243,0.0,100870.074,-0.00112365930398,1.00870074,0.022694072
2008-03-10,10758.8181,89967.5243,0.0,100726.3424,-0.00142491815759,1.007263424,0.024131388
2008-03-11,11145.4636,89967.5243,0.0,101112.9879,0.00383857381086,1.011129879,0.020264933
2008-03-12,0.0,101112.9879,0.0,101112.9879,0.0,1.011129879,0.020264933
2008-03-13,11065.612,90071.7508,0.0,101137.3628,0.000241065964979,1.011373628,0.020021184
2008-03-14,10894.1439,90071.7508,0.0,100965.8947,-0.00169539817188,1.009658947,0.021735865
2008-03-17,0.0,100965.8947,0.0,100965.8947,0.0,1.009658947,0.021735865
2008-03-18,11232.0384,90181.8604,0.0,101413.8988,0.0044371824895,1.014138988,0.017255824
2008-03-19,10953.8222,90181.8604,0.0,101135.6826,-0.00274337347535,1.011356826,0.020037986
2008-03-20,11156.7172,90181.8604,0.0,101338.5776,0.0020061663182,1.013385776,0.018009036
2008-03-24,11379.7163,90181.8604,0.0,101561.5767,0.00220053512967,1.015615767,0.015779045
2008-03-25,0.0,101561.5767,0.0,101561.5767,0.0,1.015615767,0.015779045
2008-03-26,0.0,101561.5767,0.0,101561.5767,0.0,1.015615767,0.015779045
2008-03-27,11215.8455,90310.2542,0.0,101526.0997,-0.000349315175608,1.015260997,0.016133815
2008-03-28,11108.569,90310.2542,0.0,101418.8232,-0.00105663962584,1.014188232,0.01720658
2008-03-31,11147.4255,90310.2542,0.0,101457.6797,0.000383129075787,1.014576797,0.016818015
2008-04-01,11539.3634,90310.2542,0.0,101849.6176,0.00386306784424,1.018496176,0.012898636
2008-04-02,11546.9653,90310.2542,0.0,101857.2195,7.46384736547e-05,1.018572195,0.012822617
2008-04-03,11575.6846,90310.2542,0.0,101885.9388,0.000281956449832,1.018859388,0.012535424
2008-04-04,11563.0147,90310.2542,0.0,101873.2689,-0.000124353764113,1.018732689,0.012662123
2008-04-07,0.0,101873.2689,0.0,101873.2689,0.0,1.018732689,0.012662123
2008-04-08,11557.1025,90304.3407,0.0,101861.4432,-0.000116082463316,1.018614432,0.01278038
2008-04-09,11473.4774,90304.3407,0.0,101777.8181,-0.000820969126029,1.017778181,0.013616631
2008-04-10,11489.5268,90304.3407,0.0,101793.8675,0.00015769054888,1.017938675,0.013456137
2008-04-11,11266.5276,90304.3407,0.0,101570.8683,-0.00219069385491,1.015708683,0.015686129
2008-04-14,11228.5154,90304.3407,0.0,101532.8561,-0.000374243133255,1.015328561,0.016066251
2008-04-15,11254.702,90304.3407,0.0,101559.0427,0.000257912571416,1.015590427,0.015804385
2008-04-16,11559.6365,90304.3407,0.0,101863.9772,0.00300253420959,1.018639772,0.01275504
2008-04-17,11576.5301,90304.3407,0.0,101880.8708,0.00016584469274,1.018808708,0.012586104
2008-04-18,11697.3208,90304.3407,0.0,102001.6615,0.00118560725926,1.020016615,0.011378197
2008-04-21,11703.2342,90304.3407,0.0,102007.5749,5.797356546e-05,1.020075749,0.011319063
2008-04-22,0.0,102007.5749,0.0,102007.5749,0.0,1.020075749,0.011319063
2008-04-23,11633.1245,90355.867,0.0,101988.9915,-0.000182176666961,1.019889915,0.011504897
2008-04-24,11683.8066,90355.867,0.0,102039.6736,0.000496936965986,1.020396736,0.010998076
2008-04-25,11791.9273,90355.867,0.0,102147.7943,0.0010595947261,1.021477943,0.009916869
2008-04-28,11794.4613,90355.867,0.0,102150.3283,2.48071925328e-05,1.021503283,0.009891529
2008-04-29,11748.0029,90355.867,0.0,102103.8699,-0.000454804216229,1.021038699,0.010356113
2008-04-30,11678.7374,90355.867,0.0,102034.6044,-0.00067838271035,1.020346044,0.011048768
2008-05-01,11920.3199,90355.867,0.0,102276.1869,0.00236765263531,1.022761869,0.008632943
2008-05-02,11953.2629,90355.867,0.0,102309.1299,0.000322098437559,1.023091299,0.008303513
2008-05-05,11895.8243,90355.867,0.0,102251.6913,-0.000561422035904,1.022516913,0.008877899
2008-05-06,11998.8771,90355.867,0.0,102354.7441,0.00100783467432,1.023547441,0.007847371
2008-05-07,0.0,102354.7441,0.0,102354.7441,0.0,1.023547441,0.007847371
2008-05-08,11754.7606,90569.5745,0.0,102324.3351,-0.000297094192041,1.023243351,0.008151461
2008-05-09,11732.7977,90569.5745,0.0,102302.3722,-0.000214640046071,1.023023722,0.00837109
2008-05-12,11864.5711,90569.5745,0.0,102434.1456,0.00128807765809,1.024341456,0.007053356
2008-05-13,0.0,102434.1456,0.0,102434.1456,0.0,1.024341456,0.007053356
2008-05-14,11890.7564,90567.8861,0.0,102458.6425,0.000239147794483,1.024586425,0.006808387
2008-05-15,12039.422,90567.8861,0.0,102607.3081,0.00145098155092,1.026073081,0.005321731
2008-05-16,12050.4035,90567.8861,0.0,102618.2896,0.000107024540487,1.026182896,0.005211916
2008-05-19,12083.3465,90567.8861,0.0,102651.2326,0.000321024645104,1.026512326,0.004882486
2008-05-20,11985.3617,90567.8861,0.0,102553.2478,-0.000954540900467,1.025532478,0.005862334
2008-05-21,11782.6357,90567.8861,0.0,102350.5218,-0.00197678771125,1.023505218,0.007889594
2008-05-22,11784.3241,90567.8861,0.0,102352.2102,1.64962520006e-05,1.023522102,0.00787271
2008-05-23,11626.3668,90567.8861,0.0,102194.2529,-0.00154327199863,1.021942529,0.009452283
2008-05-27,11712.5259,90567.8861,0.0,102280.412,0.000843091441593,1.02280412,0.008590692
2008-05-28,11766.5863,90567.8861,0.0,102334.4724,0.000528550862701,1.023344724,0.008050088
2008-05-29,11825.7146,90567.8861,0.0,102393.6007,0.0005777945458,1.023936007,0.007458805
2008-05-30,11855.2794,90567.8861,0.0,102423.1655,0.000288736794076,1.024231655,0.007163157
2008-06-02,11732.7977,90567.8861,0.0,102300.6838,-0.001195839822,1.023006838,0.008387974
2008-06-03,11664.3777,90567.8861,0.0,102232.2638,-0.000668812733781,1.022322638,0.009072174
2008-06-04,11658.4656,90567.8861,0.0,102226.3517,-5.78300800573e-05,1.022263517,0.009131295
2008-06-05,11891.6006,90567.8861,0.0,102459.4867,0.00228057634967,1.024594867,0.006799945
2008-06-06,11512.3326,90567.8861,0.0,102080.2187,-0.00370163868877,1.020802187,0.010592625
2008-06-09,11540.2076,90567.8861,0.0,102108.0937,0.000273069556031,1.021080937,0.010313875
2008-06-10,11482.7691,90567.8861,0.0,102050.6552,-0.000562526416062,1.020506552,0.01088826
2008-06-11,0.0,102050.6552,0.0,102050.6552,0.0,1.020506552,0.01088826
2008-06-12,0.0,102050.6552,0.0,102050.6552,0.0,1.020506552,0.01088826
2008-06-13,11500.5069,90693.746,0.0,102194.2529,0.00140712178397,1.021942529,0.009452283
2008-06-16,11507.2646,90693.746,0.0,102201.0106,6.6126027719e-05,1.022010106,0.009384706
2008-06-17,11451.5158,90693.746,0.0,102145.2618,-0.000545481885871,1.021452618,0.009942194
2008-06-18,11340.0156,90693.746,0.0,102033.7616,-0.00109158465146,1.020337616,0.011057196
2008-06-19,11354.3752,90693.746,0.0,102048.1212,0.000140733809818,1.020481212,0.0109136
2008-06-20,11170.0752,90693.746,0.0,101863.8212,-0.00180601071174,1.018638212,0.0127566
2008-06-23,11159.0389,90693.746,0.0,101852.7849,-0.000108343667752,1.018527849,0.012866963
2008-06-24,11136.9675,90693.746,0.0,101830.7135,-0.000216699033037,1.018307135,0.013087677
2008-06-25,11189.6,90693.746,0.0,101883.346,0.000516862724329,1.01883346,0.012561352
2008-06-26,10885.6869,90693.746,0.0,101579.4329,-0.0029829516985,1.015794329,0.015600483
2008-06-27,10826.2628,90693.746,0.0,101520.0088,-0.000585001297049,1.015200088,0.016194724
2008-06-30,10864.4646,90693.746,0.0,101558.2106,0.000376298233733,1.015582106,0.015812706
2008-07-01,10898.4214,90693.746,0.0,101592.1674,0.00033435799823,1.015921674,0.015473138
2008-07-02,0.0,101592.1674,0.0,101592.1674,0.0,1.015921674,0.015473138
2008-07-03,10722.6946,90880.5085,0.0,101603.2031,0.000108627468854,1.016032031,0.015362781
2008-07-07,10613.184,90880.5085,0.0,101493.6925,-0.00107782625605,1.014936925,0.016457887
2008-07-08,10801.6441,90880.5085,0.0,101682.1526,0.0018568651446,1.016821526,0.014573286
2008-07-09,10593.6592,90880.5085,0.0,101474.1677,-0.00204544155176,1.014741677,0.016653135
2008-07-10,10636.9543,90880.5085,0.0,101517.4628,0.000426661296972,1.015174628,0.016220184
2008-07-11,10513.0115,90880.5085,0.0,101393.52,-0.00122090127729,1.0139352,0.017459612
2008-07-14,10417.933,90880.5085,0.0,101298.4415,-0.000937717716083,1.012984415,0.018410397
2008-07-15,0.0,101298.4415,0.0,101298.4415,0.0,1.012984415,0.018410397
2008-07-16,10523.1988,91027.3717,0.0,101550.5705,0.00248897215265,1.015505705,0.015889107
2008-07-17,10628.4646,91027.3717,0.0,101655.8363,0.0010365850185,1.016558363,0.014836449
2008-07-18,10694.6808,91027.3717,0.0,101722.0525,0.000651376275186,1.017220525,0.014174287
2008-07-21,10700.6232,91027.3717,0.0,101727.9949,5.8418011178e-05,1.017279949,0.014114863
2008-07-22,0.0,101727.9949,0.0,101727.9949,0.0,1.017279949,0.014114863
2008-07-23,10880.5936,90905.9763,0.0,101786.5699,0.000575800201877,1.017865699,0.013529113
2008-07-24,10654.7815,90905.9763,0.0,101560.7578,-0.00221848619343,1.015607578,0.015787234
2008-07-25,10652.2348,90905.9763,0.0,101558.2111,-2.50756301465e-05,1.015582111,0.015812701
2008-07-28,10496.0334,90905.9763,0.0,101402.0097,-0.00153804796587,1.014020097,0.017374715
2008-07-29,10720.148,90905.9763,0.0,101626.1243,0.00221015935151,1.016261243,0.015133569
2008-07-30,0.0,101626.1243,0.0,101626.1243,0.0,1.016261243,0.015133569
2008-07-31,10766.8388,90714.9696,0.0,101481.8084,-0.00142006694631,1.014818084,0.016576728
2008-08-01,10709.9613,90714.9696,0.0,101424.9309,-0.000560469909797,1.014249309,0.017145503
2008-08-04,0.0,101424.9309,0.0,101424.9309,0.0,1.014249309,0.017145503
2008-08-05,10896.7232,90814.2936,0.0,101711.0168,0.00282066645214,1.017110168,0.014284644
2008-08-06,0.0,101711.0168,0.0,101711.0168,0.0,1.017110168,0.014284644
2008-08-07,10782.1193,90765.9059,0.0,101548.0252,-0.00160249700699,1.015480252,0.01591456
2008-08-08,10982.4636,90765.9059,0.0,101748.3695,0.00197290198018,1.017483695,0.013911117
2008-08-11,0.0,101748.3695,0.0,101748.3695,0.0,1.017483695,0.013911117
2008-08-12,10980.7667,90652.1498,0.0,101632.9165,-0.00113469140161,1.016329165,0.015065647
2008-08-13,10914.5511,90652.1498,0.0,101566.7009,-0.000651517267046,1.015667009,0.015727803
2008-08-14,10996.8951,90652.1498,0.0,101649.0449,0.000810738157982,1.016490449,0.014904363
2008-08-15,11050.3774,90652.1498,0.0,101702.5272,0.000526146606224,1.017025272,0.01436954
2008-08-18,10899.2699,90652.1498,0.0,101551.4197,-0.0014857792049,1.015514197,0.015880615
2008-08-19,10780.4211,90652.1498,0.0,101432.5709,-0.00117033125043,1.014325709,0.017069103
2008-08-20,10830.5077,90652.1498,0.0,101482.6575,0.000493792078379,1.014826575,0.016568237
2008-08-21,10849.184,90652.1498,0.0,101501.3338,0.000184034400163,1.015013338,0.016381474
2008-08-22,11006.2332,90652.1498,0.0,101658.383,0.00154726242622,1.01658383,0.014810982
2008-08-25,10782.9678,90652.1498,0.0,101435.1176,-0.00219623206086,1.014351176,0.017043636
2008-08-26,10814.378,90652.1498,0.0,101466.5278,0.000309658042926,1.014665278,0.016729534
2008-08-27,10919.6444,90652.1498,0.0,101571.7942,0.00103744951446,1.015717942,0.01567687
2008-08-28,11052.0756,90652.1498,0.0,101704.2254,0.00130381865402,1.017042254,0.014352558
2008-08-29,0.0,101704.2254,0.0,101704.2254,0.0,1.017042254,0.014352558
2008-09-02,10865.313,90770.9993,0.0,101636.3123,-0.00066775101755,1.016363123,0.015031689
2008-09-03,10855.9748,90770.9993,0.0,101626.9741,-9.18785795025e-05,1.016269741,0.015125071
2008-09-04,10529.1412,90770.9993,0.0,101300.1405,-0.00321601231262,1.013001405,0.018393407
2008-09-05,10562.249,90770.9993,0.0,101333.2483,0.000326828766837,1.013332483,0.018062329
2008-09-08,10780.4211,90770.9993,0.0,101551.4204,0.00215301595143,1.015514204,0.015880608
2008-09-09,10460.379,90770.9993,0.0,101231.3783,-0.00315152755855,1.012313783,0.019081029
2008-09-10,0.0,101231.3783,0.0,101231.3783,0.0,1.012313783,0.019081029
2008-09-11,10654.7815,90728.5534,0.0,101383.3349,0.00150108200196,1.013833349,0.017561463
2008-09-12,0.0,101383.3349,0.0,101383.3349,0.0,1.013833349,0.017561463
2008-09-15,0.0,101383.3349,0.0,101383.3349,0.0,1.013833349,0.017561463
2008-09-16,10365.2998,91188.668,0.0,101553.9678,0.00168304682587,1.015539678,0.015855134
2008-09-17,9899.2435,91188.668,0.0,101087.9115,-0.00458924757049,1.010879115,0.020515697
2008-09-18,10192.9694,91188.668,0.0,101381.6374,0.00290564811995,1.013816374,0.017578438
2008-09-19,0.0,101381.6374,0.0,101381.6374,0.0,1.013816374,0.017578438
2008-09-22,10357.8445,90783.8654,0.0,101141.7099,-0.00236657748043,1.011417099,0.019977713
2008-09-23,0.0,101141.7099,0.0,101141.7099,0.0,1.011417099,0.019977713
2008-09-24,0.0,101141.7099,0.0,101141.7099,0.0,1.011417099,0.019977713
2008-09-25,0.0,101141.7099,0.0,101141.7099,0.0,1.011417099,0.019977713
2008-09-26,0.0,101141.7099,0.0,101141.7099,0.0,1.011417099,0.019977713
2008-09-29,9509.9886,90823.1416,0.0,100333.1302,-0.00799452274239,1.003331302,0.02806351
2008-09-30,9903.6056,90823.1416,0.0,100726.7472,0.00392310096591,1.007267472,0.02412734
2008-10-01,9909.5824,90823.1416,0.0,100732.724,5.93367716732e-05,1.00732724,0.024067572
2008-10-02,9550.1189,90823.1416,0.0,100373.2605,-0.00356848783321,1.003732605,0.027662207
2008-10-03,0.0,100373.2605,0.0,100373.2605,0.0,1.003732605,0.027662207
2008-10-06,0.0,100373.2605,0.0,100373.2605,0.0,1.003732605,0.027662207
2008-10-07,8540.8886,91431.9241,0.0,99972.8127,-0.00398958644967,0.999728127,0.031666685
2008-10-08,0.0,99972.8127,0.0,99972.8127,0.0,0.999728127,0.031666685
2008-10-09,7744.2625,91647.0896,0.0,99391.3521,-0.00581618726428,0.993913521,0.037481291
2008-10-10,0.0,99391.3521,0.0,99391.3521,0.0,0.993913521,0.037481291
2008-10-13,8653.5945,91834.9325,0.0,100488.527,0.0110389372598,1.00488527,0.026509542
2008-10-14,8525.5196,91834.9325,0.0,100360.4521,-0.00127452261291,1.003604521,0.027790291
2008-10-15,0.0,100360.4521,0.0,100360.4521,0.0,1.003604521,0.027790291
2008-10-16,8006.3891,92674.2502,0.0,100680.6393,0.00319037223628,1.006806393,0.024588419
2008-10-17,0.0,100680.6393,0.0,100680.6393,0.0,1.006806393,0.024588419
2008-10-20,8436.7209,92722.0646,0.0,101158.7855,0.00474913750374,1.011587855,0.019806957
2008-10-21,0.0,101158.7855,0.0,101158.7855,0.0,1.011587855,0.019806957
2008-10-22,0.0,101158.7855,0.0,101158.7855,0.0,1.011587855,0.019806957
2008-10-23,7828.7924,93419.6458,0.0,101248.4382,0.000886257180302,1.012484382,0.01891043
2008-10-24,0.0,101248.4382,0.0,101248.4382,0.0,1.012484382,0.01891043
2008-10-27,0.0,101248.4382,0.0,101248.4382,0.0,1.012484382,0.01891043
2008-10-28,8005.5358,94080.5128,0.0,102086.0486,0.00827282291847,1.020860486,0.010534326
2008-10-29,7947.4751,94080.5128,0.0,102027.9879,-0.00056874274983,1.020279879,0.011114933
2008-10-30,0.0,102027.9879,0.0,102027.9879,0.0,1.020279879,0.011114933
2008-10-31,8267.6624,93805.5785,0.0,102073.2409,0.00044353516061,1.020732409,0.010662403
2008-11-03,0.0,102073.2409,0.0,102073.2409,0.0,1.020732409,0.010662403
2008-11-04,8573.3347,93781.6713,0.0,102355.006,0.00276042082641,1.02355006,0.007844752
2008-11-05,0.0,102355.006,0.0,102355.006,0.0,1.02355006,0.007844752
2008-11-06,7757.9242,94141.9888,0.0,101899.913,-0.00444622122342,1.01899913,0.012395682
2008-11-07,8014.074,94141.9888,0.0,102156.0628,0.00251373914323,1.021560628,0.009834184
2008-11-10,0.0,102156.0628,0.0,102156.0628,0.0,1.021560628,0.009834184
2008-11-11,0.0,102156.0628,0.0,102156.0628,0.0,1.021560628,0.009834184
2008-11-12,7327.5924,94491.2067,0.0,101818.7991,-0.00330145554513,1.018187991,0.013206821
2008-11-13,0.0,101818.7991,0.0,101818.7991,0.0,1.018187991,0.013206821
2008-11-14,0.0,101818.7991,0.0,101818.7991,0.0,1.018187991,0.013206821
2008-11-17,7297.7084,94422.8998,0.0,101720.6082,-0.000964369064141,1.017206082,0.01418873
2008-11-18,7435.1755,94422.8998,0.0,101858.0753,0.00135141838446,1.018580753,0.012814059
2008-11-19,0.0,101858.0753,0.0,101858.0753,0.0,1.018580753,0.012814059
2008-11-20,0.0,101858.0753,0.0,101858.0753,0.0,1.018580753,0.012814059
2008-11-21,6789.6775,95415.9077,0.0,102205.5852,0.00341170691648,1.022055852,0.00933896
2008-11-24,7260.1395,95415.9077,0.0,102676.0472,0.00460309482187,1.026760472,0.00463434
2008-11-25,0.0,102676.0472,0.0,102676.0472,0.0,1.026760472,0.00463434
2008-11-26,7596.5498,95362.1158,0.0,102958.6656,0.00275252512837,1.029586656,0.001808156
2008-11-28,0.0,102958.6656,0.0,102958.6656,0.0,1.029586656,0.001808156
2008-12-01,0.0,102958.6656,0.0,102958.6656,0.0,1.029586656,0.001808156
2008-12-02,7280.6313,95947.8451,0.0,103228.4764,0.00262057397916,1.032284764,0.0
2008-12-03,0.0,103228.4764,0.0,103228.4764,0.0,1.032284764,0.0
2008-12-04,7283.1934,95772.8091,0.0,103056.0025,-0.00167079769086,1.030560025,0.001724739
2008-12-05,0.0,103056.0025,0.0,103056.0025,0.0,1.030560025,0.001724739
2008-12-08,0.0,103056.0025,0.0,103056.0025,0.0,1.030560025,0.001724739
2008-12-09,7641.8029,95286.1247,0.0,102927.9276,-0.00124276992017,1.029279276,0.003005488
2008-12-10,0.0,102927.9276,0.0,102927.9276,0.0,1.029279276,0.003005488
2008-12-11,0.0,102927.9276,0.0,102927.9276,0.0,1.029279276,0.003005488
2008-12-12,0.0,102927.9276,0.0,102927.9276,0.0,1.029279276,0.003005488
2008-12-15,0.0,102927.9276,0.0,102927.9276,0.0,1.029279276,0.003005488
2008-12-16,7845.0148,95435.5455,0.0,103280.5603,0.00342601573958,1.032805603,0.0
2008-12-17,0.0,103280.5603,0.0,103280.5603,0.0,1.032805603,0.0
2008-12-18,7623.8725,95511.5365,0.0,103135.409,-0.00140540775126,1.03135409,0.001451513
2008-12-19,7591.0771,95511.5365,0.0,103102.6136,-0.000317983904054,1.031026136,0.001779467
2008-12-22,0.0,103102.6136,0.0,103102.6136,0.0,1.031026136,0.001779467
2008-12-23,7416.3421,95608.8032,0.0,103025.1453,-0.000751370865345,1.030251453,0.00255415
2008-12-24,7459.3803,95608.8032,0.0,103068.1835,0.000417744618313,1.030681835,0.002123768
2008-12-26,7502.4185,95608.8032,0.0,103111.2217,0.000417570180617,1.031112217,0.001693386
2008-12-29,7480.8994,95608.8032,0.0,103089.7026,-0.00020869794427,1.030897026,0.001908577
2008-12-30,7658.2166,95608.8032,0.0,103267.0198,0.00172002824267,1.032670198,0.000135405
2008-12-31,7767.5333,95608.8032,0.0,103376.3365,0.00105858288747,1.033763365,0.0
2009-01-02,8001.6612,95608.8032,0.0,103610.4644,0.00226481134781,1.036104644,0.0
2009-01-05,7992.1927,95608.8032,0.0,103600.9959,-9.13855569978e-05,1.036009959,9.46850000001e-05
2009-01-06,0.0,103600.9959,0.0,103600.9959,0.0,1.036009959,9.46850000001e-05
2009-01-07,7804.5462,95555.4356,0.0,103359.9818,-0.00232636856341,1.033599818,0.002504826
2009-01-08,0.0,103359.9818,0.0,103359.9818,0.0,1.033599818,0.002504826
2009-01-09,7668.5453,95523.5871,0.0,103192.1324,-0.00162393023951,1.031921324,0.00418332
2009-01-12,7484.3419,95523.5871,0.0,103007.929,-0.00178505275272,1.03007929,0.006025354
2009-01-13,0.0,103007.929,0.0,103007.929,0.0,1.03007929,0.006025354
2009-01-14,7262.2653,95509.8145,0.0,102772.0798,-0.00228962180183,1.027720798,0.008383846
2009-01-15,0.0,102772.0798,0.0,102772.0798,0.0,1.027720798,0.008383846
2009-01-16,7321.6576,95507.2323,0.0,102828.8899,0.000552777564788,1.028288899,0.007815745
2009-01-20,6935.1748,95507.2323,0.0,102442.4071,-0.0037585040583,1.024424071,0.011680573
2009-01-21,0.0,102442.4071,0.0,102442.4071,0.0,1.024424071,0.011680573
2009-01-22,7122.8213,95207.6862,0.0,102330.5075,-0.00109231716794,1.023305075,0.012799569
2009-01-23,7153.8089,95207.6862,0.0,102361.4951,0.000302818785493,1.023614951,0.012489693
2009-01-26,0.0,102361.4951,0.0,102361.4951,0.0,1.023614951,0.012489693
2009-01-27,0.0,102361.4951,0.0,102361.4951,0.0,1.023614951,0.012489693
2009-01-28,0.0,102361.4951,0.0,102361.4951,0.0,1.023614951,0.012489693
2009-01-29,7277.7591,94839.2794,0.0,102117.0385,-0.00238816949441,1.021170385,0.014934259
2009-01-30,7129.7076,94839.2794,0.0,101968.987,-0.00144982171609,1.01968987,0.016414774
2009-02-02,7108.1885,94839.2794,0.0,101947.4679,-0.000211035733835,1.019474679,0.016629965
2009-02-03,0.0,101947.4679,0.0,101947.4679,0.0,1.019474679,0.016629965
2009-02-04,0.0,101947.4679,0.0,101947.4679,0.0,1.019474679,0.016629965
2009-02-05,7279.4803,94774.7221,0.0,102054.2024,0.00104695587049,1.020542024,0.01556262
2009-02-06,7486.9248,94774.7221,0.0,102261.6469,0.00203268944464,1.022616469,0.013488175
2009-02-09,7497.2535,94774.7221,0.0,102271.9756,0.000101002676107,1.022719756,0.013384888
2009-02-10,7153.8089,94774.7221,0.0,101928.531,-0.00335814965913,1.01928531,0.016819334
2009-02-11,7195.9861,94774.7221,0.0,101970.7082,0.000413791895029,1.019707082,0.016397562
2009-02-12,0.0,101970.7082,0.0,101970.7082,0.0,1.019707082,0.016397562
2009-02-13,7123.6823,94769.557,0.0,101893.2393,-0.00075971719102,1.018932393,0.017172251
2009-02-17,0.0,101893.2393,0.0,101893.2393,0.0,1.018932393,0.017172251
2009-02-18,6802.6171,95074.2675,0.0,101876.8846,-0.000160508195758,1.018768846,0.017335798
2009-02-19,6729.4523,95074.2675,0.0,101803.7198,-0.000718168800384,1.018037198,0.018067446
2009-02-20,6664.034,95074.2675,0.0,101738.3015,-0.000642592433052,1.017383015,0.018721629
2009-02-23,0.0,101738.3015,0.0,101738.3015,0.0,1.017383015,0.018721629
2009-02-24,6669.199,95312.6988,0.0,101981.8978,0.0023943421151,1.019818978,0.016285666
2009-02-25,6616.6924,95312.6988,0.0,101929.3912,-0.0005148619621,1.019293912,0.016810732
2009-02-26,6509.0969,95312.6988,0.0,101821.7957,-0.00105558856708,1.018217957,0.017886687
2009-02-27,0.0,101821.7957,0.0,101821.7957,0.0,1.018217957,0.017886687
2009-03-02,0.0,101821.7957,0.0,101821.7957,0.0,1.018217957,0.017886687
2009-03-03,6031.3727,95744.8026,0.0,101776.1753,-0.000448041597444,1.017761753,0.018342891
2009-03-04,6174.2598,95744.8026,0.0,101919.0624,0.00140393465935,1.019190624,0.01691402
2009-03-05,5922.0559,95744.8026,0.0,101666.8585,-0.00247455082554,1.016668585,0.019436059
2009-03-06,5932.3847,95744.8026,0.0,101677.1873,0.000101594562401,1.016771873,0.019332771
2009-03-09,5862.663,95744.8026,0.0,101607.4656,-0.000685716254073,1.016074656,0.020029988
2009-03-10,0.0,101607.4656,0.0,101607.4656,0.0,1.016074656,0.020029988
2009-03-11,0.0,101607.4656,0.0,101607.4656,0.0,1.016074656,0.020029988
2009-03-12,6498.7675,95354.8766,0.0,101853.6441,0.00242283870133,1.018536441,0.017568203
2009-03-13,6549.5523,95354.8766,0.0,101904.4289,0.000498605626227,1.019044289,0.017060355
2009-03-16,0.0,101904.4289,0.0,101904.4289,0.0,1.019044289,0.017060355
2009-03-17,6729.4523,95374.6738,0.0,102104.1261,0.00195965182432,1.021041261,0.015063383
2009-03-18,0.0,102104.1261,0.0,102104.1261,0.0,1.021041261,0.015063383
2009-03-19,6794.8705,95224.0402,0.0,102018.9107,-0.000834593108574,1.020189107,0.015915537
2009-03-20,6650.1807,95224.0402,0.0,101874.2209,-0.00141826450613,1.018742209,0.017362435
2009-03-23,0.0,101874.2209,0.0,101874.2209,0.0,1.018742209,0.017362435
2009-03-24,6987.4144,94746.3644,0.0,101733.7788,-0.0013785833036,1.017337788,0.018766856
2009-03-25,0.0,101733.7788,0.0,101733.7788,0.0,1.017337788,0.018766856
2009-03-26,7205.0127,94672.6759,0.0,101877.6886,0.00141457244287,1.018776886,0.017327758
2009-03-27,0.0,101877.6886,0.0,101877.6886,0.0,1.018776886,0.017327758
2009-03-30,0.0,101877.6886,0.0,101877.6886,0.0,1.018776886,0.017327758
2009-03-31,6893.7864,95047.1874,0.0,101940.9738,0.000621188023302,1.019409738,0.016694906
2009-04-01,7027.2929,95047.1874,0.0,102074.4803,0.00130964513113,1.020744803,0.015359841
2009-04-02,0.0,102074.4803,0.0,102074.4803,0.0,1.020744803,0.015359841
2009-04-03,7304.7092,94841.726,0.0,102146.4352,0.000704925460199,1.021464352,0.014640292
2009-04-06,7247.4919,94841.726,0.0,102089.2179,-0.000560149748623,1.020892179,0.015212465
2009-04-07,7078.4418,94841.726,0.0,101920.1678,-0.00165590552536,1.019201678,0.016902966
2009-04-08,0.0,101920.1678,0.0,101920.1678,0.0,1.019201678,0.016902966
2009-04-09,7439.0822,94765.4369,0.0,102204.5191,0.00278994144278,1.022045191,0.014059453
2009-04-13,7440.8164,94765.4369,0.0,102206.2533,1.69679385535e-05,1.022062533,0.014042111
2009-04-14,7312.5112,94765.4369,0.0,102077.9481,-0.00125535567402,1.020779481,0.015325163
2009-04-15,7390.5346,94765.4369,0.0,102155.9715,0.000764351179195,1.021559715,0.014544929
2009-04-16,0.0,102155.9715,0.0,102155.9715,0.0,1.021559715,0.014544929
2009-04-17,7549.182,94657.0713,0.0,102206.2533,0.000492206175143,1.022062533,0.014042111
2009-04-20,7232.7543,94657.0713,0.0,101889.8256,-0.00309597201525,1.018898256,0.017206388
2009-04-21,7374.0628,94657.0713,0.0,102031.1341,0.00138687547228,1.020311341,0.015793303
2009-04-22,7328.983,94657.0713,0.0,101986.0543,-0.000441823962829,1.019860543,0.016244101
2009-04-23,7400.938,94657.0713,0.0,102058.0093,0.000705537639375,1.020580093,0.015524551
2009-04-24,0.0,102058.0093,0.0,102058.0093,0.0,1.020580093,0.015524551
2009-04-27,7441.6829,94545.238,0.0,101986.9209,-0.000696548957672,1.019869209,0.016235435
2009-04-28,7418.2762,94545.238,0.0,101963.5142,-0.000229506879838,1.019635142,0.016469502
